text,emotion,source,confidence
스압) 3주간 미국 여행 다녀왔음.webp - 서부 여름 방학 맞아서 3주간 LA   라스베가스   그랜드캐년   뉴욕   워싱턴dc 다녀왔어 카메라 올해 1월에 입문하고 카메라 호강 많이 시켜주네  디붕이들이 렌즈 24120 꼭 사가라고 추천해줘서 간신히 사 들고 갔는데 너무 좋았어 고마워   디씨 글 올리다가 한번 튕기고 한번 용량 초과로 반 이상 숙청 시키고 용량 줄이고 몇트만에 올리는지 모르겠다 덕분에 사진 퀄 떨어지는거 양해좀 해줘 ㅈㅅㅈㅅ별 사진 살면서 처음 찍어봤는데 무작정 장노출 10초 이상 하니까 별 엄청나게 찍히더라  애리조나 page라는 마을임  근데 분명 노이즈 없었는데 용량 줄이니까 사진 난리나네여기부터는 라스베가스  여기서 부터 LA  여행 순서는 반대였는데 사진 괜찮은 순서로 올리다 보니 순서 뒤죽박죽 양해 해줭 마지막으로 골드짐 베니스 비치  헬스 좋아하면 꼭 가봐라  사진 많이 건질줄 알았는데 막상 보니까 막 엄청난 사진은 없는거 같다  아직 디린이라 ,기쁨,dcinside,0.6
직접 집에서 간편하게 씹덕잔을 만들어보자. 위 잔을 본 적 있는가 수많은 씹덕 술쟁이들의 지갑을 털어버린 원조 씹덕잔 Conix glass 본인도 한때 위 잔을 보고 살까 말까 수없이 망설였지만    거금  잔 하나에 약 5 6만원 주고 사기엔 잔 모양이 너무 밋밋하여 결국 안 샀던 기억이 있다 물론 잔 모양이 마음에 들지 않았을 뿐 위 씹덕여캐 그림은 상당히 맘에 들었고 때문에 내가 원하는 모양의 잔에다 씹덕 그림을 프린팅 할 수는 없을까 이것저것 알아보기 시작했다 급기야 유리잔 전문 프린팅 업체를 찾기까지 이르렀고  그렇게 탄생한 Conix 씹덕잔 불법 복제판 아무래도 전문 업체에 맡기는 거다 보니 인쇄 퀄리티는 매우 맘에 들었지만   최종 결과물을 얻기까지의 과정이 여간 귀찮은 게 아니었다 맘에드는 잔을 구매해서 프린팅 업체로 보내고  잔 수령 후 인쇄 가능 여부 판단  본인이 직접 이미지 편집 후 크기 조절하여 메일로 전송  어느 위치에 인쇄할 건지 크기는 어느정도로 할 건지,분노,dcinside,0.6
"MOC ""깨어난 포탈"" LED작업물 https   youtu be y f8pEX1Q1M 개인적 본인 취향 씹띵곡 저번에 올린 글에 좋은 댓글이 대부분이라 찐 완성작 가지고 옴 최종 보고서 느낌이라 설명이좀 김 베스트 각도샷 햇빛샷 제목은 깨어난 포탈 컨셉은 공중 섬에 생성된 반파된 포탈임 누군가 박살난 포탈을 고쳐서 열어버린 느낌 그래서 제목이 깨어난 포탈 특징은 전방면 앞뒤좌우위아래 전부 보이는 구조임 역광샷 포탈이 자연스럽게 빛나게 나옴 그리고 해바라기는 못생겨서 날림 파노라마 컷 샷 요샷도 나무들이 전부 보여서 이것도 이쁜 샷임 식상하게 나무4개 말고 1개는 연못으로 만듬 디테일샷 연못쪽 구역 연못이 있고 랜턴을 심어 뻔하지 않게 함 연못  랜턴 없으면 ㅈ나 허전함 자작나무 구역 줄기가 하얀색이라 좋음 벌집을 달아서 포인트줌 작은 꽃도 이번에 추가됨 와프드 나무 구역 지옥 나무인데 터키색 청록 이 특징이고 색감이 좋음 이 구역이 장식 파츠가 가장 많아 풍부한게 맘에 듬 크림즌 ",분노,dcinside,0.6
요즘 이런 억지 프레임 재밌어서 여러가지 찍어보는 중 찍고싶은 피사체 주변에 아무 사물 이용해서 프레임 꾸미기ㅋㅋ작년 가을 11월에 교토 갔을 때너무 늦게 가는 바람에 이미 단풍은 거진 다 떨어져서ㅈ됐다 어떻게든 쇼해서 가을 느낌만 나게 찍어보자ㅅㅂ라는생각으로 찍은게 나중에 보니 맘에 들더라고식상한 방법이고 누군가에겐 노잼일 수도 있지만이런 사진들이 앨범에 계속 쌓이는 걸 보니까 점점 더 재미도 붙게 되고어딜가든 그 주변에서 무엇을 끝에 걸쳐 찍어볼까 생각하게 되는 것도 재밌더라맑은 날이었음 못찍었을 거라 마음에 드는 사진 중 하나임이건 독도 갔을 때 그냥 기록용으로 찍고 있는데앞에서 태극기를 든 분이 사진을 찍는다고 순간 팔을 활짝 벌려서이렇게 운빨로 태극기 곁들여서 찍을 수 있게 됨 ㅋㅋ프레임 짤 수 있는 스팟이 있으면 눈에 불켜고 찾아가기도 함근데 국중박 여기서 뭉게구름 떴을 때남산타워랑 사람들 실루엣 사진 찍어보고 싶은데날짜 맞추기 진짜 어렵다 2년째 존버 중인데 날짜 못 맞,기쁨,dcinside,0.6
말하는 스피키 만들어왔다 보고가 시간없거나 결과물만 보고싶으면 맨 밑으로 ㄱㄱ엣지러너를 보고 사펑을 즐기던 와중 스키피라는 존재를 만나게 되고입체적인 설정에 재밌는 대화  권총이라 귀엽기까지한 이 총이 너무 좋아졌어레지나한테 주며 이별까지 했을땐 총을 만들어서 가지고싶더라    사펑은 엣지러너와 스키피를 남겼다  그래서 열심히 구글링을 해 여러 사람들이 만든 스키피를 보고 비교  정보를 얻었어대충 이정도고 ㄴ 위에 이사람이 제일 잘만들었더라고마침 제일 잘 만든사람이 모델링 좆고수네  그래서 이 사람의 모델링을 돈주고 구매해서좀더 인게임 디테일에 맞게 수정하고 실제로 대화도 가능하게끔 모듈을 넣을 공간을 비워두었어그리고 출력 출력 후 한무가공후 도색을 올렸어가장 많이 참고한 공 식 아트근데 ㅅㅂ 이 색이 아니잖아 분명 뚜껑색은 그럴듯 했는데 주말 기다리기 싫어서 지하철타고 도료사왔다상부 도료 올리고 디테일 파츠 올려주고 웨더링완료이제 하부 도색하고 웨더링 해주고 마감제 칠하고 소통할 ,기쁨,dcinside,0.6
[단편] 킬러의 정원 https   www youtube com watch v rzXEw5VTtoo list PL3kDWWYKCqGUvX4dUuunvfO36ypRu9aQe index 62 etoile et toiProvided to YouTube by Aniplex Inc etoile et toi   MONOGATARI SeriesKizumonogatari Gekihanongakushu  2016 Aniplex Inc Released on  2018 11 02Composer  Satoru   www youtube com안녕하세요 길티액스라는 만화  휴재 복귀 준비중인 정샛별입니다세이브를 계속해서 쌓고 있는 와중  1년 넘게 사람들에게 제 만화를 보여주지 못했단 것이 너무나 그리워져생존신고도 하고 싶어 틈틈이 작업했던 단편인데요모쪼록 재미있게 읽어주셨으면 합니다 길티액스도 매주 더 큰 재미 드릴 수 있도록 조금만 더 준비해서빠른 시일 내로 복귀할 수 있게 더 더 더 최선을 다하겠습니다,분노,dcinside,0.6
4차 PV에 나온 카이텐저VS페로로지라 피규어 만들기 오늘은 4차 PV에서 나온 요 장면을 참고해서 만들겠습니다 참고로 완성본의 연출은 약간의 스포가 될 수 있으니 주의하세요 제가 주로 사용하는 재료는 클레이지만  오늘은 배경이 배경인지라 조금은 현대 문물의 도움을 받겠습니다 배경에 필요한 도로나 건축물들은 다 3D 프린터로 뽑습니다 그냥 캐릭터도 3D로 뽑으면 되는거 아닌가 싶겠지만 3D툴로 캐릭터 모델링을 하기엔 제 능력이 부족합니다    대강 배치 해놓은 모습이제 카이텐저부터 만들어보죠 얘네 모티브가 파워레인저인 만큼 각 파츠별로 만들어주면 편합니다 이쯤 되면 눈썰미 있으신 분은 눈치 챘겠지만 참고로 오늘 이걸 만들기 위해서 염두해둔 장면이 있습니다 영상으로 보니까 요렇게 눈깔빔을 방패로 막는 장면이 있더라고요 그래서 오늘은 이걸 생각하고 만들 예정입니다 그래서 이렇게 방패 들고 서있는 카이텐저 완성그리고 그 옆에 알같이 생긴건 곧 있으면 페로로지라가 될 무언가입니다 눈깔빔을 ,분노,dcinside,0.6
15x15x20 리셋 (약스압) 15x15x20 큐브 어항 세팅함  약스압 공사장 벽돌 컨셉 세팅기https   youtu be klRszABhzQY  15x15x20 리셋  약스압 이번에는 무너진 담벼락 컨셉 세팅사실 아래 유튜브  스샷  보고 삘받아서쿨리로치가 갑자기 너무 키우고 싶어졌음대충 장어 구멍치기 낚시 영상임https   youtu be graPcxea0hM세팅 시작https   youtu be wUlGbRrGnw4https   youtu be 6kE6FcWnL1E  30x30x30 리셋이번에는 정원느낌 컨셉임https   youtu be 5aZkTWMVJy8출처  아피스토그라마 갤러리  원본 보기,놀라움,dcinside,0.6
이탄콩 한여름의 대만여행 그림후기! 여행갔다오니 꿀잼떡밥도 있고 즐겁다 금방 후편 그려서 술자랑하러옴 ㅂㅂ 여름대만날씨진짜뒤짐 이탄콩 한여름의 대만여행 그림후기   후편   시리즈  여행후기  이탄콩 한여름의 대만여행 그림후기    전편  8 3보고 개꿀잼 몰카인가 잠깐 생각했음마지노선 9번대까진 상상좀했는데 너무 얼떨떨함블아보다 더 기분이 좋음     어쨌든 나 ㅅㅅㄸ출처  위스키 갤러리  원본 보기,분노,dcinside,0.6
은하수 플레이아데스성단 황도광 구름 북두칠성 적당한 눈뽕어선 보케방향 바꾸면서 한 동안 안 보이다 갑자기 월몰북두칠성 보임직립이리 저리 피하다 내림플레이아데스 성단황도광  dc official App  일출  봐줘 해 뜨면서 서서히 황도광 사라지는수평선 구름 데코에 그림자가 생김고인돌용암 녹은 듯모터 보트  dc official App  오늘 름구유람선두더지잡기엄폐틈들어가면 잦되는 모양  dc official App  추월A380은 빠르다  dc official App  폰카 탐랩  dc official App출처  디지털 사진 갤러리  원본 보기,두려움,dcinside,0.6
싱글벙글 헌혈로 업적작 하기 아침에 헌카 유공패 와서 올린 게 념글 간 기념으로 써봄1  헌혈의 집 헌혈유공패원래 헌혈의 집에선 헌혈 유공자들에게 이런 헌혈 유공장을 줬었음  좌측부터 은장 30회  금장 50회   명예장 100회   명예대장 200회   최고명예대장 300회인데워낙 디자인이 잘 뽑히다보니 중고 거래 사이트 같은데서도 돈주고 사가는 놈이 있을 정도였지게다가 경찰 소방관 군인같은 직종은 약장 추가 패용도 가능하고근데 저거 납품하던 업체가 헌혈자 기념품으로 라미 만년필도 납품했었는데 그 만년필이 중국산 짭으로 밝혀지면서해당 업체는 헌혈 관련 기념품 사업에서 아예 나가리가 되었고 이때문에 적십자는 아예 헌혈 유공장 디자인을 바꿔버림그렇게 해서 나온 게 저 헌혈 유공패임 저거 나오고 헌혈자들은 저게 묘비지 어딜 봐서 유공패냐고 다들 개빡쳤음  디자인 선정 과정에서도 말도 좀 있었고저거 나온 이후로 기존에 주던 명예장은 받을 수 없지만 300번하면 주는 최고 명예대장은 아직 ,분노,dcinside,0.6
[농촌시리즈] 고라니 작업중동물은 오랜만   작업중2앞다리는 가슴이랑 등으로   만들던거 뼈대 대강 완성머리는 크기확인겸 임시 가동테스트 변신하고 대강 포즈 테스트 이전에 경운기랑 크기 비슷 빠르면 다음주  쯤 완성할것같네요   포맥스 작업 거의 끝형태가 거의 나왔는데 이번 작품은 고라니 입니다 특징인 엄니를 샤벨타이거마냥 확 키워봤습니다 이제 좀만더 만들고 색까지 덮으면 완성하겠네요 그리고 내일부터 열리는 이거 함 가보고싶었는데 못가게됐습니다   고라니 색 거의 다입힘변신 전만 얼추 끝난듯   고라니 몸에 상처내는중  대강 색 입혀놓고 심심한걸 어떻게 살릴까 고민하다가 만렙고라니화    농촌시리즈  고라니 이번 작품은 농촌 시리즈의 연장선으로 처음으로 악당 포지션을 만들고자 계획했고 전 세계적으론 멸종위기 취약등급이면서 국내에선 유해조수인 고라니를 만들어보기로 했습니다 사용재료는 포맥스와 종이 제작기간만 따지면 한달 반 정도 걸렸네요 나름 흉포한 느낌을 살리고자 흉터로 포인트를 줬,혐오,dcinside,0.6
[고발만화] 학교를 고발합니다 만화에서 언급한대로 순전히 내 개인의 의견이다 2부 곧 달아서 올린다 봐줘서 고맙다  고발만화  학교를 고발합니다 2부예전에 초등교사갤에서 학폭묵시록 오순덕 만화 그리던 놈이다  최근 사안으로 개인적으로는 굉장히 힘들었다  그동안은 이야기 식의 만화를 그려서 많이 올렸는데  이번에는 그런 거 구상할 시간이 없겠더라  그냥 생각나는 대로 씨부렸다  이견이 많이 있을 거다  부족해도 양해 바람  그래서 가뜩이나 못 그리는 그림을  러프스케치로 올리는 점 양해 바란다  인디나 인스타에 예쁘고 정돈된 그림으로 사안을 이야기하는 능력자들이 있더라  내가 할 수 있는 거는 음지에나 통할 만화를 음지에 퍼뜨리는 일 뿐인 것 같다 출처  초등교육 갤러리  원본 보기,분노,dcinside,0.6
나무 깎다가 홀로멤 넨도 LED 스탠드 만들게 된 이야기. 처음 목적은 나무로 커피 드리퍼 스탠드 만드는걸로 했는데 집에 커피좋아하는 사람이 없어서 방치시켰다가 홀로멤 넨도로이드 스탠드로 써보겠다는 발상으로 시작된 기괴한 프로젝트야 그걸 감안하고 봐 줬으면 좋겠다 1  샘플 제작나무를 깎아야 하는데 손으로 직접 깎긴 귀찮으니까 3D 모델링을 간단하게 만들었어  3D 모델링 프로그램은 NX를 사용했어 이제 이걸 NC 데이터 내기위해서 공작물 이동경로를 설정하고시뮬레이션으로 잘깎이는지 확인해보니 잘되네  실수해서 좌표어긋나서 들이받으면 한강마려우니 조심하자 나무는 멋지다는 호두나무 월넛  원목으로 작업했어  이후 CNC 기계에 나무를 고정시켜놓고 엔드밀로 열심히 깎는걸 보면서 청소기로 톱밥 뒷처리하면서 시간을 보냈어 이때 엔드밀 RPM이 3천을 넘어가니 장갑끼고 하면 뒤지는거다 아주 잘깎였어 지금 사진은 후가공하고 나사박을수있는 작업까지 다해놓은거야 원래 계획은 여기까지였는데 앞에서말한,분노,dcinside,0.6
